work_id,doi,band,estimand_cell,identification,sub_mechanism,year,cited_by_count,oa_status,pdf_url,download_status,detail,bytes,file,title
W613445345,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1995,2,closed,,deferred_ra_backlog,associational_not_attempted,0,,Social change and preferences for gender of children among women in Taiwan.
W2261788565,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1994,2,closed,,deferred_ra_backlog,associational_not_attempted,0,,Sex preferences womens social control and parity progression in Hausa Ibo and Yoruba societies.
W2209671616,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,1993,2,closed,,deferred_ra_backlog,associational_not_attempted,0,,Changes in the determinants of induced abortion in Korea.
W2737141159,https://doi.org/10.25911/5d70ed9370b11,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1993,2,green,,deferred_ra_backlog,associational_not_attempted,0,,Current and desired fertility : reflections on fertility decline in China
W2754007351,https://doi.org/10.25911/5d67b8d9d2310,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1980,2,green,,deferred_ra_backlog,associational_not_attempted,0,,"Fertility values of children and parents in peninsular Malaysia : a cross-cultural study of Malays, Chinese, and Indians"
W81467895,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1975,2,closed,,deferred_ra_backlog,associational_not_attempted,0,,Integer variation in family composition for the Philippines.
W7143737436,https://doi.org/10.3897/popecon.10.e107362,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2026,1,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Fertility Patterns and Differential in India
W7125695763,https://doi.org/10.29063/ajrh2026/v30i2.2,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2026,1,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Unveiling youth fertility aspirations: The role of gender attitudes in sub-Saharan Africa
W4415219747,https://doi.org/10.1007/s12546-025-09405-x,associational,PRIMARY_NORM_INTENSITY,NA,NORM_INTENSITY,2025,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Son Preference and Single-Child Families in India's Fertility Transition
W4406333947,https://doi.org/10.25133/jpssv332025.046,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2025,1,diamond,,deferred_ra_backlog,associational_not_attempted,0,,"Vietnam’s Missing Female Births: Insights from Geographical Differences, Trends, and Cultural Preferences"
W4400467323,https://doi.org/10.3126/pg.v6i1.67643,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2024,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Situation of Gender-Biased Sex Selection in Nepal
W4405842938,https://doi.org/10.1038/s41598-024-81137-z,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2024,1,gold,,deferred_ra_backlog,associational_not_attempted,0,,Changes in sex composition of births across regions and subgroups in India from an analysis of birth histories from Nati
W4365814358,https://doi.org/10.31235/osf.io/zafgj,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2023,1,gold,,deferred_ra_backlog,associational_not_attempted,0,,Sex Selection for Daughters: Demographic Consequences of Female-biased Sex Ratios
W4379389432,https://doi.org/10.3897/arphapreprints.e107414,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2023,1,gold,,deferred_ra_backlog,associational_not_attempted,0,,Fertility patterns and differential in India
W4386401447,https://doi.org/10.1553/0x003e7385,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2023,1,gold,,deferred_ra_backlog,associational_not_attempted,0,,"CORESIDING WITH PARENTS, SON PREFERENCE, AND WOMEN’S DESIRE FOR ADDITIONAL CHILDREN IN VIETNAM"
W4319598591,https://doi.org/10.3897/arphapreprints.e101097,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2023,1,gold,,deferred_ra_backlog,associational_not_attempted,0,,Fertility Pattern and Differential in India
W4311364180,https://doi.org/10.36922/ijps.v8i2.332,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2022,1,hybrid,,deferred_ra_backlog,associational_not_attempted,0,,Levels and trends estimate of sex ratio at birth for seven provinces of Pakistan from 1980 to 2020 with scenario-based p
W4206382612,https://doi.org/10.3390/genealogy6010005,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2022,1,gold,,deferred_ra_backlog,associational_not_attempted,0,,Gender Inequalities and Sex-Differential Mortality in Pre-War Greece: A Regional Perspective
W4293217079,https://doi.org/10.35188/unu-wider/2022/222-5,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2022,1,bronze,,deferred_ra_backlog,associational_not_attempted,0,,Gender preference at birth: A new measure for son preference based on stated preferences and observed measures of parent
W3214504508,https://doi.org/10.14203/jki.v16i1.598,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2021,1,diamond,,deferred_ra_backlog,associational_not_attempted,0,,"Komposisi jenis kelamin anak, program Keluarga Berencana dan fertilitas"
W3135735373,https://doi.org/10.31235/osf.io/zps2m,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2021,1,gold,,deferred_ra_backlog,associational_not_attempted,0,,"Projecting sex imbalances at birth at global, regional, and national levels from 2021 to 2100: scenario-based Bayesian p"
W3199121511,https://doi.org/10.24818/18423264/55.3.21.11,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2021,1,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Role of Gender Bias and Parental Education as Determinants of Couples’ Fertility Decisions in Pakistan: Bayesian Econome
W3184962232,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2021,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Female demographic disadvantage in India 1981-1991: Sex-selective abortion and female infanticide
W3132613800,https://doi.org/10.47203/ijch.2020.v32i04.025,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2020,1,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Gender Discrimination and Sex-Ratio Imbalance: A Qualitative Analysis
W2992303737,https://doi.org/10.1080/23802014.2019.1682947,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2019,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,‘Bordering’ life: denying the right to live before being born
W4229522112,https://doi.org/10.5539/ijsp.v8n6p88,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2019,1,diamond,,deferred_ra_backlog,associational_not_attempted,0,,"Sex Preference, Religion and Ethnicity Roles in Fertility Among Women of Childbearing Age in Nigeria: Examining the Link"
W2980332776,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2018,1,green,,deferred_ra_backlog,associational_not_attempted,0,,"Drivers to have more children in the pastoralist communities of Afar, Ethiopia: an explorative qualitative study"
W2803840362,https://doi.org/10.21276/aimdr.2018.4.3.cm3,associational,PRIMARY_NORM_INTENSITY,NA,NA,2018,1,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Sex Preference and Fertility Behaviour in Manipur: A North-Eastern State of India
W2903972245,https://doi.org/10.2139/ssrn.2940607,associational,PRIMARY_SEXSEL_SUBSTITUTION,NA,SEXSEL_ABORTION,2017,1,green,,deferred_ra_backlog,associational_not_attempted,0,,Did the Great Recession Affect Sex Ratios at Birth for Groups with a Son Preference?
W2618927350,https://doi.org/10.9790/0837-2205074853,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2017,1,bronze,,deferred_ra_backlog,associational_not_attempted,0,,Fertility Indicators with Hill-Valley Variations in Manipur
W2611645883,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2016,1,green,,deferred_ra_backlog,associational_not_attempted,0,,the Effect of Sex Preference to the Desire to Have Another Children in Indonesia
W2308143328,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2015,1,green,,deferred_ra_backlog,associational_not_attempted,0,,Mapping gender preferences and sex imbalances in Indonesia
W2624508637,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2015,1,green,,deferred_ra_backlog,associational_not_attempted,0,,GENDER PREFERENCE AND FERTILITY INTENTIONS AMONGST REPRODUCTIVE AGEFEMALES IN AN URBAN AREA OF DISTRICT ROHTAK (HARYANA)
W2335961125,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2014,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Termination of Pregnancy in a Tertiary Hospital Setting, a Holistic Review of Various Factors"
W2371791851,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2013,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,The Impact of Prohibitive Policy on the Sex-selective Behavior during Pregnancy:The Interpretation Based on TPB
W2245017698,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2013,1,green,,deferred_ra_backlog,associational_not_attempted,0,,Determinants of desire for children: a multinomial logistic regression approach
W2394316892,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2012,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,A Study on the Cyclical Fluctuation of Sex Ratio at Birth
W2325944837,https://doi.org/10.9790/0837-0152329,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2012,1,bronze,,deferred_ra_backlog,associational_not_attempted,0,,Fertility Transition through Four Generations and Determinants of Third Birth in Manipur
W2378528617,,associational,PRIMARY_SEXSEL_SUBSTITUTION,NA,SEXSEL_ABORTION,2012,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Son Preference and Imbalanced Sex Ratio at Birth: Cultural Foundations of Demand
W2601122872,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2012,1,green,,deferred_ra_backlog,associational_not_attempted,0,,"Sex-Selective Abortions, Gender Discrimination in Child Health and Nutrition, and Marriage Patterns: Empirical Evidence "
W2291848889,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2011,1,green,,deferred_ra_backlog,associational_not_attempted,0,,"Factors influencing contraceptives use among grandmultipara in Ile-Ife, Nigeria"
W7201964237,https://doi.org/10.65463/jstat.2011.115,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,STOPPING,2011,1,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Factors Affecting the Family Size in Pakistan: Cloglog Regression Model Analysis
W112605617,,associational,PRIMARY_DIFFERENTIAL_STOPPING,UNCLEAR,STOPPING,2011,1,green,,deferred_ra_backlog,associational_not_attempted,0,,Identification of Factors Influencing Third Birth Transition in Manipur
W2176507579,https://doi.org/10.1596/4507,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2009,1,green,,deferred_ra_backlog,associational_not_attempted,0,,"Development, Modernization, and Childbearing"
W4254918361,https://doi.org/10.3101/1098-7096-70.1.56,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2009,1,green,,deferred_ra_backlog,associational_not_attempted,0,,Human Sex Ratio and Family Size for a Selected Sample from the India Population in 2007–2008
W2308310178,https://doi.org/10.1080/09718923.2008.11892595,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2008,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Development, Status of Women and Demographic Outcomes in Madhya Pradesh: A Regional Analysis"
W2523840798,https://doi.org/10.1177/0038022920080202,associational,PRIMARY_NORM_INTENSITY,UNCLEAR,SEXSEL_ABORTION,2008,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Intergenerational Interests, Uncertainty and Discrimination — II: An Empirical Analysis of the Process of Declining Chil"
W2140059466,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,STOPPING,2006,1,green,,deferred_ra_backlog,associational_not_attempted,0,,Intercultural Marriage and Its Impact on Fertility in Taiwan
W3091809488,https://doi.org/10.4000/books.ifp.4519,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2005,1,green,,deferred_ra_backlog,associational_not_attempted,0,,6. Gender Discriminations at Early Stages of Life in China: Evidence from 1990 and 2000 Population Censuses
W3092408502,https://doi.org/10.4000/books.ifp.4561,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2005,1,green,,deferred_ra_backlog,associational_not_attempted,0,,"11. Son Preference in Pakistan: Its Effects on Sex Ratio, Preferential Treatment of Boys and Sex Differentials in Infant"
W2388051334,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2005,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Rural-Urban Migration and Sex Ratio at Birth in Urban regions of China:Analysis based on 5~(th) Census
W2183619220,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2004,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Intensified Masculinity of the Child Sex Ratio in India : A Phenomenon of Sex Selective Abortion
W2198693636,,associational,PRIMARY_DIFFERENTIAL_STOPPING,NA,STOPPING,2004,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Sex composition of children as a determinant of parity progression
W3122118354,https://doi.org/10.22004/ag.econ.105583,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2003,1,green,,deferred_ra_backlog,associational_not_attempted,0,,"Family Size, Economics and Child Gender Preference: A Case Study in the Nyeri District of Kenya"
W2355258344,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2002,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Change in Sex Composition of Children during Fertility Transition
W2287723971,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1999,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Plural wives and multiple children: the fertility of polygynists in sub-Saharan Africa.
W2059432076,https://doi.org/10.2307/2950774,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1997,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,"For Most Thai Women, the Ideal Family Consists Of Two Children--One Boy and One Girl"
W1967213109,https://doi.org/10.1080/00380237.1995.10571043,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1995,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Unsanctioned Births in China
W2299995919,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1993,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Quantitative measure of sex preference and the study of its relation to fertility rate.
W2271859856,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,STOPPING,1988,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Achieved fertility family size desires and contraceptive use.
W3046223282,,associational,PRIMARY_DIFFERENTIAL_STOPPING,NA,STOPPING,1984,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Fertility Impact of Sex Composition and Sequence Among Korean Women: An Exploratory Study
W2285239326,,associational,PRIMARY_DIFFERENTIAL_STOPPING,NA,STOPPING,1984,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Fertility Impact of Sex Composition and Sequence Among Korean Women
W1928350323,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1982,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,Roots of sex preference.
W2232922585,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1980,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,The relationship between socio-economic conditions and fertility behaviour among selected Asian groups in Nairobi
W2218219376,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1976,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,"A study on wanted number and sex composition of children of women in a Korean rural area, based on Coombs Preference Sca"
W4246633916,https://doi.org/10.2307/2948189,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1975,1,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Younger Women in Taiwan Want Smaller Families, Fewer Sons; Birth Control Use Is Found Widespread"
W7163051028,https://doi.org/10.5281/zenodo.20488323,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2026,0,green,,deferred_ra_backlog,associational_not_attempted,0,,"Reproductive Health-Seeking Behaviour Among Oraon Women in Purulia and Paschim Medinipur Districts, West Bengal: A Quali"
W7172502257,https://doi.org/10.3126/ijar.v4i1.98347,associational,PRIMARY_NORM_INTENSITY,UNCLEAR,NORM_INTENSITY,2026,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,"Sex Preference and Fertility in Myanglung Municipality, Tehrathum, Nepal"
W7163890219,https://doi.org/10.1186/s41182-026-00986-8,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2026,0,gold,,deferred_ra_backlog,associational_not_attempted,0,,Gender bias in fertility choices: how son preference increases the risk of short birth intervals in India
W7163018068,https://doi.org/10.5281/zenodo.20488322,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2026,0,green,,deferred_ra_backlog,associational_not_attempted,0,,"Reproductive Health-Seeking Behaviour Among Oraon Women in Purulia and Paschim Medinipur Districts, West Bengal: A Quali"
W7167021790,https://doi.org/10.1186/s41182-026-01007-4,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2026,0,gold,,deferred_ra_backlog,associational_not_attempted,0,,Patriarchal norms and reproductive vulnerability: association between son preference and high-risk fertility behaviour i
W7161567350,https://doi.org/10.1057/s41599-026-07692-0,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2026,0,gold,,deferred_ra_backlog,associational_not_attempted,0,,"Housing expenditure pressure, gender preference and subsequent fertility intentions of young female migrants: evidence f"
W7126386202,https://doi.org/10.14419/4b94kh21,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2026,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,A Statistical Analysis of Son Preference among Scheduled Tribe and Non-Scheduled Tribe Groups in Kokrajhar District of A
W7169706310,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2026,0,green,,deferred_ra_backlog,associational_not_attempted,0,,"Essays on Development Economics, Environmental Economics, and Political Economy"
W7144242467,https://doi.org/10.1007/s11150-026-09844-2,associational,PRIMARY_SEXSEL_SUBSTITUTION,NA,SEXSEL_ABORTION,2026,0,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Abortion legalization, son preference, and intensified sex selection in Nepal"
W7202080607,https://doi.org/10.53941/gssd.2026.100024,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2026,0,hybrid,,deferred_ra_backlog,associational_not_attempted,0,,Exploring the Effects of Sex Composition of Living Children on Contraceptive Use among Tribal Women in India: A Regional
W7166166613,https://doi.org/10.18203/2320-1770.ijrcog20262080,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2026,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,"Partner characteristics, fertility preferences and contraceptive use among married women in Nigeria"
W7165973786,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2026,0,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Cultural Momentum, Demographic Divergence, and Population Prospects in India, 2100: Son Preference as a Structural Drive"
W7166418344,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2026,0,green,,deferred_ra_backlog,associational_not_attempted,0,,Uncovering Son Preference Cultures from Migrants under Endogenous Destination Selection
W7118188260,https://doi.org/10.1057/s41599-025-06448-6,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2026,0,gold,,deferred_ra_backlog,associational_not_attempted,0,,The impact of women’s non-farm employment on child quantity and quality
W7214055002,https://doi.org/10.64898/2026.09.20.26363531,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2026,0,green,,deferred_ra_backlog,associational_not_attempted,0,,Barriers and incentives in the uptake of family planning services: Evidence from the Universal Access to Quality Contrac
W7170614433,https://doi.org/10.3126/mmcrj.v5i1.97563,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2026,0,bronze,,deferred_ra_backlog,associational_not_attempted,0,,Changing Scenario of Sex Ratio at Birth and Its Future Implications in Nepal
W7163328127,https://doi.org/10.36713/epra28169,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2026,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,DETERMINANTS OF FERTILITY BEHAVIOUR AND SON PREFERENCE AMONG WOMEN IN ODISHA: EVIDENCE FROM NFHS-5 (2019-21)
W4415279753,https://doi.org/10.1136/bmjopen-2025-101296,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2025,0,gold,,deferred_ra_backlog,associational_not_attempted,0,,Retrospective study on the ‘sex ratio at birth’ in Western Sydney Local Health District between 2011 and 2020
W4416821038,https://doi.org/10.18203/2394-6040.ijcmph20254029,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2025,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Missing daughters? A 6-year village-level study of sex ratio trends at birth and its correlation with MTP and abortion i
W7140479832,https://doi.org/10.3917/e.popu.2501.0041,associational,PRIMARY_DIFFERENTIAL_STOPPING,NA,STOPPING,2025,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,The Impact of Sex Preference for Children on Birth Spacing and Differential Stopping Behaviour in Afghanistan
W4409890011,https://doi.org/10.2139/ssrn.5153975,associational,PRIMARY_SEXSEL_SUBSTITUTION,NA,SEXSEL_ABORTION,2025,0,green,,deferred_ra_backlog,associational_not_attempted,0,,"Abortion Legalization, Son Preference, and Intensified Sex Selection in Nepal"
W7117702572,https://doi.org/10.3126/ej.v4i2.88519,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2025,0,bronze,,deferred_ra_backlog,associational_not_attempted,0,,"Differentials in Ever Use of Contraceptive Methods among the Danuwar Community of Lalitpur, Nepal"
W4413593137,https://doi.org/10.1002/ajhb.70127,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2025,0,closed,,deferred_ra_backlog,associational_not_attempted,0,,Son Preference and Third‐Birth Interval Comparative Analysis of Polygynous Versus Monogamous Families in Pakistan
W7126831674,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2025,0,green,,deferred_ra_backlog,associational_not_attempted,0,,Sex ratio imbalance and economic development in China:a feminist economics perspective
W7134954660,https://doi.org/10.3126/shaheedsmriti.v14i12.91421,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2025,0,bronze,,deferred_ra_backlog,associational_not_attempted,0,,The Son Preference Paradox: A Qualitative Study on its Influence on Family Planning Decisions in Khairahani Municipality
W4413066435,https://doi.org/10.21276/apjhs.2025.12.3.02,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2025,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Study on Determinants of gender preference and use of family planning methods among married women of the reproductive ag
W7118862406,https://doi.org/10.7256/2585-7797.2025.4.76290,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,MORTALITY_INTERACTION,2025,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Variation in the sex ratio of children as an indicator of parental preference for sons in the Urals and the Volga region
W4408276115,https://doi.org/10.4103/ijnmr.ijnmr_267_23,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2025,0,gold,,deferred_ra_backlog,associational_not_attempted,0,,"Predictors of Fertility Intention in Parents with Educable Intellectually Disabled Children in Isfahan, Iran"
W4411284104,https://doi.org/10.12797/politeja.22.2025.95.10,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2025,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,(Un)wanted Female Offspring
W4411730876,https://doi.org/10.55248/gengpi.6.0625.2255,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2025,0,bronze,,deferred_ra_backlog,associational_not_attempted,0,,Gender Imbalance in Karnataka’s Sex Ratio at Birth: A Regional Perspective
W4417152424,https://doi.org/10.1007/s42379-025-00205-7,associational,PRIMARY_DIFFERENTIAL_STOPPING,NA,STOPPING,2025,0,closed,,deferred_ra_backlog,associational_not_attempted,0,,Son preference and its influence on contraceptive use in Nepal: insights from the Nepal Demographic and Health Surveys
W7109753182,https://doi.org/10.3886/e113674v1-192629,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2025,0,green,,deferred_ra_backlog,associational_not_attempted,0,,Replication data for: Fertility Decline and Missing Women
W4415468863,https://doi.org/10.1007/s11113-025-09974-y,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2025,0,hybrid,,deferred_ra_backlog,associational_not_attempted,0,,Evidence of Decreasing Prenatal Sex-Selection Practice in a Context of Liberal Abortion Rights
W4415588741,https://doi.org/10.3917/popu.2501.0041,associational,PRIMARY_DIFFERENTIAL_STOPPING,NA,STOPPING,2025,0,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Effet de la préférence pour les garçons sur l’espacement des naissances et sur le comportement d’arrêt différentiel de l
W4417045508,https://doi.org/10.1214/25-aoas2085,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2025,0,closed,,deferred_ra_backlog,associational_not_attempted,0,,The dynamic interplay of clan culture and socioeconomic factors on fertility: Evidence from China
